Gamma_D2_abs_err,Gamma_D2_rec,Gamma_D2_rel_err,Gamma_D2_true,Ptot_W_abs_err,Ptot_W_rec,Ptot_W_rel_err,Ptot_W_true,Qe_cycle_mae_phys,Qe_cycle_rmse_phys,Qi_cycle_mae_phys,Qi_cycle_rmse_phys,Sm_cycle_mae_phys,Sm_cycle_rmse_phys,Sp_cycle_log_mae,Sp_cycle_log_rmse,Sp_cycle_mae_phys,Sp_cycle_rmse_phys,Te_cycle_log_mae,Te_cycle_log_rmse,Te_cycle_mae_phys,Te_cycle_rmse_phys,Ti_cycle_log_mae,Ti_cycle_log_rmse,Ti_cycle_mae_phys,Ti_cycle_rmse_phys,best_restart_fit,cycle_log_mae,cycle_log_rmse,cycle_mae_norm,cycle_mae_phys,cycle_rmse_phys,dna_abs_err,dna_rec,dna_rel_err,dna_true,global_idx,hci_abs_err,hci_rec,hci_rel_err,hci_true,inv_fit_mse_norm,inverse_fields,n_core_abs_err,n_core_rec,n_core_rel_err,n_core_true,ne_cycle_log_mae,ne_cycle_log_rmse,ne_cycle_mae_phys,ne_cycle_rmse_phys,param_mae_abs_mean,param_mre_mean,ua_cycle_mae_phys,ua_cycle_rmse_phys
9.496909419222191e+19,2.364518438433867e+21,0.038613367825746536,2.459487532626089e+21,46991.5,4261455.5,0.011150053702294827,4214464.0,72.55810180195358,354.55750711955227,90.61963450286687,351.0296977613629,0.02607300379764985,0.14867604068430654,2.3505513433906087,7.025714088493318,3.19103931493555e+19,1.5835822588288405e+20,0.01549609978340873,0.022896173707916728,1.7577037703492442,3.8782353094481845,0.016488849843623272,0.024701953888378113,3.00759789495381,6.770707021834587,0.10115484893321991,1.134521875166732,3.9153596663933845,0.11300698667764664,4.187529477594584e+18,5.600980418017478e+19,0.12999272346496582,1.803617238998413,0.06722799688577652,1.933609962463379,34,0.07638895511627197,1.7905573844909668,0.04456327110528946,1.7141684293746948,0.10115484893321991,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",1.3473213176627593e+20,3.2619093593584094e+20,0.7037134170532227,1.91458804169565e+20,0.012096334839258368,0.01743717948257113,1.5898426714011735e+18,4.4110780584429855e+18,4.5940243432480965e+19,0.17305363714694977,440.6019320444729,715.1127846368632
1.2192454533691788e+20,1.41507547596613e+21,0.0793263167142868,1.537000021303048e+21,2472984.0,9918984.0,0.33212247490882874,7446000.0,98.39232779305652,874.4130743858444,161.6990896666056,422.4377449865001,0.018568898962638462,0.10199288274234786,2.4274529083350282,7.113099595307589,2.0393456956559393e+19,1.3980994818420005e+20,0.02002489083206628,0.029092128347346258,8.136844147055541,18.023859483544456,0.021280363674117644,0.027582920188371923,10.185639302045875,16.565097530120283,0.08046027272939682,1.1866975014203451,3.968311489448547,0.11159263551235199,2.7216394002391035e+18,4.948046937860212e+19,1.236642837524414,0.3353572487831116,0.7866684794425964,1.5720000267028809,194,0.41745471954345703,1.0365452766418457,0.28710779547691345,1.4539999961853027,0.08046027272939682,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",7.237200158691374e+19,4.601279888538395e+20,0.13590987026691437,5.3249999044075323e+20,0.019906104187485986,0.028547240675695515,1.379658245353436e+18,6.301840060296305e+18,3.8859309384766325e+19,0.324226975440979,555.7066907759202,887.6365772567643
1.0708104688257445e+21,4.951876112329933e+21,0.2759062945842743,3.881065643504189e+21,241930.0,5270979.0,0.04810651019215584,5029049.0,150.1239110366754,940.4370859651411,111.64516978321004,587.6751187225458,0.03733416689134419,0.25528541390073706,4.746085846966655,10.801454058555349,6.557229586628577e+19,4.700602175045614e+20,0.03475407573960319,0.046428239050834805,6.286335117927188,15.937609802237937,0.04678692926244106,0.06068027250601586,8.489776826835808,16.611854878227906,0.14528720080852509,1.6073554333923892,5.048783531101203,0.15787188708782196,8.922545336124896e+18,1.6627187764617236e+20,0.12458377331495285,-0.0006570219993591309,1.0053017139434814,0.12392675131559372,31,0.020746231079101562,0.8950465321540833,0.023728953674435616,0.8743003010749817,0.14528720080852509,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",5.22640344219044e+20,7.28777769356907e+20,2.53539776802063,2.0613740754567692e+20,0.06265941101098894,0.08833979244889706,5.808066822713394e+18,1.4631824473869505e+19,3.186901555720833e+20,0.777688205242157,885.1179671737832,1238.9683053723782
2.9368705005022452e+20,2.0395728885324825e+21,0.12586984038352966,2.333259938582707e+21,222686.0,11591219.0,0.0195879265666008,11368533.0,91.66265415922831,675.1985188813501,181.7409929358726,551.8781297757135,0.02999902968168957,0.18666215978164244,1.4951206858446422,5.549421628755732,3.4083261878373597e+19,2.534207879357101e+20,0.0165806650479792,0.025112286998563913,4.195010274689932,10.272046330382842,0.016085350504394955,0.024581452916582203,5.913495368192943,12.357447145473376,0.10417227447032928,1.051724270054207,3.6301135151659376,0.12260662764310837,4.380156538080915e+18,8.960716756488264e+19,0.0874103307723999,1.7320207357406616,0.05314956605434418,1.6446104049682617,396,0.006824374198913574,1.2099568843841553,0.005608546547591686,1.2167812585830688,0.10417227447032928,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",1.8568489038011328e+20,4.87736778603853e+20,0.614745020866394,3.020518882237397e+20,0.00979542357479891,0.014477760824219685,9.579904262737228e+17,3.668797357648707e+18,9.587438808606756e+19,0.1637921780347824,510.7292582724523,761.140625361911
1.494731346262874e+20,1.1275269025767558e+21,0.11705022305250168,1.2770000372030432e+21,1808198.0,11976198.0,0.1778322160243988,10168000.0,76.96677086090624,664.2746325315541,146.79441862567472,370.79661628487275,0.015242777450323297,0.0676345006794827,2.283762835784742,6.873001604367005,2.268867917783466e+19,1.7707721190826482e+20,0.02106800849297936,0.02875582955463187,6.832891646332108,18.152642353822625,0.030716422728859962,0.03904042189458311,15.403394896282247,31.22508549478097,0.07442713528871536,1.179592163106557,3.9278527236794334,0.1094030812382698,2.9822954713589417e+18,6.261924014227146e+19,0.5368543267250061,0.31514567136764526,0.6301107406616211,0.8519999980926514,461,0.15290915966033936,0.8570908308029175,0.15139520168304443,1.0099999904632568,0.07442713528871536,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",3.5608945425265145e+20,3.594105775028605e+20,0.4976791739463806,7.155000317555119e+20,0.02093419256869354,0.030697189182799834,1.1696845930368735e+18,3.6076184331457674e+18,1.0111251425735056e+20,0.3148135244846344,571.8740119445822,918.9012256428671
5.551843402888417e+20,2.7821594684030934e+21,0.16635514795780182,3.337343808691935e+21,476102.0,1868929.0,0.20302589237689972,2345031.0,70.79918712553048,242.59652436072858,69.14749942277358,183.93107103523664,0.021179306214531082,0.07517656775784483,3.7259639564078904,9.021554698612087,2.446993718416303e+19,1.1730092385249449e+20,0.03634346360281039,0.05017997135331421,4.56067535983529,10.570599415225999,0.03880230876576569,0.05318836162792114,4.02064109132482,8.336897197255114,0.12723863124847412,1.2355476467717905,4.289992086979727,0.14590497314929962,3.454881212447444e+18,4.154614902110709e+19,0.28137826919555664,1.6315948963165283,0.14708949625492096,1.912973165512085,141,0.03995776176452637,0.6277863383293152,0.06797519326210022,0.5878285765647888,0.12723863124847412,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",2.059486257972343e+20,6.020338798374934e+20,0.519960343837738,3.9608525404025913e+20,0.030156309172473604,0.03842908813734987,3.1691125154165207e+18,7.010937970314038e+18,1.522265932172152e+20,0.22088119387626648,816.2255451453257,1303.4457833129052
3.41081102941323e+20,2.3044077683074463e+21,0.17372611165046692,1.9633266653661233e+21,171974.0,14537804.0,0.011971045285463333,14365830.0,92.08999924738961,618.9276902715382,201.50181219088532,679.3421156372325,0.03447293115998522,0.2530665774338813,1.5258967431728243,5.540704206284924,3.8999536006691406e+19,3.702037690617842e+20,0.021456745043998183,0.027811801251373988,5.817825441709089,13.120329510365435,0.018511091315801254,0.024282493509790493,9.749288765092002,17.031443926237298,0.09958796203136444,1.1635885193647217,3.8077526661582177,0.12412939965724945,5.044018768962854e+18,1.30903278820814e+20,0.009672462940216064,0.548978328704834,0.017313970252871513,0.55865079164505,296,0.14578139781951904,2.093258857727051,0.07485652714967728,1.9474774599075317,0.09958796203136444,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",2.098772424159291e+20,4.3889900537283346e+20,0.32349711656570435,6.487762477887626e+20,0.021115862399953354,0.031028459696564075,1.352614145011424e+18,5.875084745545808e+18,1.1019166555301321e+20,0.12027294933795929,636.3093758931255,968.7006879505967
1.163229821941433e+20,1.0726769997650571e+21,0.09783262014389038,1.1889999819592004e+21,3364051.0,11377949.0,0.22819502651691437,14742000.0,51.23254092191226,355.58632157181876,137.30891327339873,336.2447120944472,0.014881538704833983,0.071540293625173,2.3497768594854547,6.968357251538245,2.503565104670379e+19,2.401167810784156e+20,0.02445162918086038,0.032326781778651,10.181359487502933,24.01786210571118,0.028640982496024682,0.03936732963265577,8.403469717063523,13.8351470107066,0.06795746088027954,1.1839415822572774,3.9456113737484166,0.10797400027513504,3.310587001516737e+18,8.49092681894741e+19,0.1576358526945114,0.3116358518600464,1.0236093997955322,0.15399999916553497,167,0.059490084648132324,1.0445098876953125,0.05388594791293144,1.1039999723434448,0.06795746088027954,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",1.0976060421836689e+20,3.870393871605925e+20,0.22093519568443298,4.967999913789594e+20,0.025824201520082163,0.036344104240256046,1.4490449654301102e+18,4.5389470493212524e+18,4.5216716402892734e+19,0.3248916268348694,652.0315604405088,1031.724405869694
3.5383937847319855e+19,3.3683904986231205e+21,0.010395499877631664,3.4037744364704403e+21,147289.0,12600336.0,0.01182754710316658,12453047.0,140.32214332772026,1057.8794960599275,197.9838756005316,779.4706712485721,0.040533188193790544,0.31890612831272297,1.5238912978994308,5.552229744956815,3.7574718349932315e+19,2.7710217768368197e+20,0.01685240632368861,0.024313182469474698,4.075295745517632,8.60232718984496,0.015165897833728858,0.020711128841014826,6.481306877733102,11.583896003090947,0.09789762645959854,1.1389612060099044,3.7686585624050237,0.11568056792020798,4.848466954147259e+18,9.797975500471804e+19,0.07781064510345459,0.5954149961471558,0.11557885259389877,0.6732256412506104,16,0.051816701889038086,1.744936466217041,0.030604274943470955,1.693119764328003,0.09789762645959854,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",7.214956598656814e+19,4.014462616310624e+20,0.15234418213367462,4.735958276176305e+20,0.016627496871062044,0.024261410214724364,1.2130172832457623e+18,3.826519206499367e+18,2.150670032697295e+19,0.06415007263422012,457.5337473228017,717.2579085231727
3.611574463926989e+20,2.4761871615193556e+21,0.1272871345281601,2.8373446079120545e+21,333759.0,12423442.0,0.02760692685842514,12089683.0,104.28749756591981,769.9216827740678,186.22643063410962,806.566426760986,0.0355179228157732,0.29575317103502713,2.026972226953017,6.406758892221046,4.841087821129834e+19,4.862633966971596e+20,0.01899854922209797,0.025901742001996093,4.002380562889975,8.029786833979296,0.01843872818349056,0.024838209685918617,7.486762237231905,13.229796122449411,0.10094508528709412,1.2241420399749297,3.9497900422705956,0.11797823756933212,6.255199215579756e+18,1.719366674236854e+20,0.012806683778762817,0.2868419289588928,0.04273900389671326,0.29964861273765564,287,0.16564548015594482,1.9568469524383545,0.09247729927301407,1.7912014722824097,0.10094508528709412,"Te,Ti,ne,ua,Sp,Qe,Qi,Sm",4.440841966563088e+20,5.8731013491199155e+20,3.1005849838256836,1.4322593825568273e+20,0.02814396345274404,0.039334246667613135,1.6307155133397028e+18,6.756468799956662e+18,1.6104833564667596e+20,0.6781390905380249,728.272795249584,1113.3112144582055
